# Spaceport America 30 MPH Case (Data loaded from a file)
# 3333 data points written for 54 variables.
# Simulation warnings:
#   Discontinuity in rocket body diameter:  &quot;Upper Body Tube, Middle Body tube&quot;
#   Discontinuity in rocket body diameter:  &quot;Middle Body tube, Booster Tube (CF)&quot;
#   Recovery device deployment at high speed (105 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (G),Total velocity (ft/s),Total acceleration (G),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (G),Latitude (°),Longitude (°),Gravitational acceleration (G),Angle of attack (°),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (lb),Motor mass (lb),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (G),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°C),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
25.269,1.1602276903e4,12.936351706,-0.9921838752,106.5452755906,0.9925917617,3355.2263779528,3.0183727034,3355.2296587927,0.0515490128,105.7578740157,0.0287559972,33.0023689995,-106.9712203509,0.9972824563,0.7448451337,0,0.178,-9.456e-4,50.6137261524,7.3678488022,12.101,0.104,78.7795275591,65.9448818898,2.001,0.136,5.15e6,0,6.293,0.42,0.421,0.287,0.065,0.067,0.127,0.2,4.219e-4,0,0,0,0,0.054,5.0985810649e-4,6.4173228346,210,5.7868737308,0.114591559,42.2834645669,4.801,560.4,1096.4829396325,0.01,2.139
25.279,1.1602404856e4,12.6181102362,-0.9917759887,106.499343832,0.9921838752,3356.2860892388,3.0216535433,3356.2860892388,0.0515719311,105.7480314961,0.0287559972,33.0023689995,-106.9712203509,0.9972824563,0.8021409132,0,0.178,-9.57e-4,50.6137261524,7.3678488022,12.101,0.104,78.7401574803,65.9448818898,1.998,0.136,5.153e6,0,6.302,0.42,0.421,0.287,0.065,0.067,0.131,0.208,-3.681e-4,0,0,0,0,0.054,5.0985810649e-4,6.4173228346,210,5.6722821718,0.114591559,42.4146981627,4.801,560.3,1096.4829396325,0.01,2.139
25.289,1.1602529528e4,12.2965879265,-0.9914700739,106.4534120735,0.9918779604,3357.342519685,3.0216535433,3357.342519685,0.0515948495,105.7381889764,0.0288579688,33.0023689995,-106.9712203509,0.9972824563,0.8021409132,0,0.179,-9.672e-4,50.6137261524,7.3678488022,12.101,0.104,78.7401574803,65.9448818898,1.995,0.136,5.157e6,0,6.311,0.42,0.421,0.287,0.065,0.067,0.135,0.216,-1.161e-4,0,0,0,0,0.054,5.0985810649e-4,6.4173228346,210,5.5576906128,0.114591559,42.5459317585,4.8,560.3,1096.4829396325,0.01,2.14
25.299,1.1602650919e4,11.9783464567,-0.991164159,106.407480315,0.9915720455,3358.3989501312,3.0249343832,3358.4022309711,0.0516120382,105.7283464567,0.0288579688,33.0023689995,-106.9712203509,0.9972824563,0.8594366927,0,0.179,-9.773e-4,50.6137261524,7.3678488022,12.101,0.104,78.7007874016,65.9448818898,1.992,0.136,5.16e6,0,6.32,0.42,0.421,0.287,0.065,0.067,0.139,0.224,-3.665e-4,0,0,0,0,0.054,5.0985810649e-4,6.4173228346,210,5.4430990537,0.114591559,42.6771653543,4.8,560.3,1096.4829396325,0.01,2.14
25.309,1.1602769029e4,11.6601049869,-0.9910621874,106.3615485564,0.9914700739,3359.4553805774,3.0282152231,3359.4586614173,0.0516349565,105.7217847769,0.0287559972,33.0023689995,-106.9712203509,0.9972824563,0.8594366927,0,0.18,-9.471e-4,50.6137261524,7.3678488022,12.101,0.104,78.7007874016,65.9448818898,1.991,0.135,5.148e6,0,6.291,0.42,0.421,0.287,0.065,0.067,0.141,0.226,-8.78e-6,0,0,0,0,0.055,5.0985810649e-4,6.4173228346,210,5.3285074947,0.114591559,42.3654855643,4.799,560.3,1096.4796587927,0.01,2.141
25.319,1.1602883858e4,11.3418635171,-0.9909602158,106.3188976378,0.9913681023,3360.5150918635,3.0282152231,3360.5150918635,0.0516521452,105.7119422572,0.028552054,33.0023689995,-106.9712203509,0.9972824563,0.8594366927,0,0.18,-9.093e-4,50.6137261524,7.3678488022,12.101,0.104,78.7007874016,65.9448818898,1.99,0.135,5.133e6,0,6.256,0.42,0.421,0.287,0.065,0.067,0.142,0.228,1.473e-4,0,0,0,0,0.056,5.0985810649e-4,6.4173228346,210,5.2712117152,0.114591559,41.9816272966,4.799,560.3,1096.4796587927,0.01,2.142
25.329,1.1602995407e4,11.0236220472,-0.9908582442,106.2762467192,0.9912661306,3361.5715223097,3.031496063,3361.5715223097,0.0516750635,105.7020997375,0.0284500823,33.0023689995,-106.9712203509,0.9972824563,0.8594366927,0,0.18,-8.725e-4,50.6137261524,7.3678488022,12.101,0.104,78.7007874016,65.9448818898,1.989,0.135,5.119e6,0,6.221,0.42,0.421,0.287,0.065,0.067,0.144,0.23,-3.008e-4,0,0,0,0,0.056,5.0985810649e-4,6.4173228346,210,5.1566201562,0.114591559,41.5977690289,4.799,560.3,1096.4796587927,0.01,2.143
25.339,1.1603103675e4,10.7053805774,-0.9906543009,106.2335958005,0.9910621874,3362.6279527559,3.0347769029,3362.6279527559,0.0516979819,105.6922572178,0.0282461391,33.0023689995,-106.9712203509,0.9972824563,0.8594366927,0,0.181,-8.352e-4,50.6137261524,7.3678488022,12.101,0.104,78.7007874016,65.9448818898,1.988,0.134,5.105e6,0,6.186,0.42,0.421,0.287,0.065,0.067,0.145,0.232,-5.146e-5,0,0,0,0,0.057,5.0985810649e-4,6.4173228346,210,5.0420285972,0.114591559,41.2139107612,4.798,560.3,1096.4796587927,0.01,2.143
25.349,1.1603208661e4,10.3838582677,-0.9905523293,106.1942257218,0.9909602158,3363.6843832021,3.0347769029,3363.6843832021,0.0517151706,105.6824146982,0.0280421959,33.0023689995,-106.9712203509,0.9972824563,0.8594366927,0,0.181,-7.982e-4,50.6137261524,7.3678488022,12.101,0.104,78.6614173228,65.9448818898,1.987,0.134,5.09e6,0,6.151,0.42,0.421,0.287,0.065,0.067,0.147,0.235,4.839e-4,0,0,0,0,0.057,5.0985810649e-4,6.4173228346,210,4.9274370381,0.114591559,40.8300524934,4.798,560.3,1096.4796587927,0.01,2.144
25.359,1.1603310367e4,10.0656167979,-0.9902464144,106.154855643,0.9906543009,3364.7408136483,3.0380577428,3364.7440944882,0.0517380889,105.6758530184,0.0281441675,33.0023689995,-106.9712203509,0.9972824563,0.9167324722,0,0.182,-8.105e-4,50.6137261524,7.3678488022,12.101,0.104,78.6614173228,65.9448818898,1.984,0.134,5.093e6,0,6.159,0.42,0.421,0.287,0.065,0.067,0.151,0.242,-3.847e-4,0,0,0,0,0.058,5.0985810649e-4,6.4173228346,210,4.8128454791,0.114591559,40.9514435696,4.798,560.3,1096.4763779528,0.01,2.145
25.369,1.1603408793e4,9.7473753281,-0.9899404996,106.1154855643,0.990348386,3365.7972440945,3.0413385827,3365.8005249344,0.0517552776,105.6660104987,0.0282461391,33.0023689995,-106.9712203509,0.9972824563,0.9167324722,0,0.182,-8.303e-4,50.6137261524,7.3678488022,12.101,0.104,78.6220472441,65.9448818898,1.981,0.134,5.099e6,0,6.174,0.42,0.421,0.287,0.065,0.067,0.155,0.249,4.778e-4,0,0,0,0,0.058,5.0985810649e-4,6.4173228346,210,4.7555496996,0.114591559,41.1515748031,4.797,560.3,1096.4763779528,0.01,2.145
25.379,1.1603507218e4,9.4291338583,-0.9896345847,106.0761154856,0.9900424712,3366.8536745407,3.0413385827,3366.8569553806,0.0517781959,105.656167979,0.0282461391,33.0023689995,-106.9712203509,0.9972824563,0.9740282517,0,0.183,-8.499e-4,50.6137261524,7.3678488022,12.101,0.104,78.6220472441,65.9448818898,1.978,0.134,5.105e6,0,6.19,0.42,0.421,0.287,0.065,0.067,0.159,0.257,-1.304e-4,0,0,0,0,0.058,5.0985810649e-4,6.4173228346,210,4.6409581406,0.114591559,41.3517060367,4.797,560.3,1096.4763779528,0.01,2.146
25.389,1.1603599081e4,9.1108923885,-0.9892266982,106.0400262467,0.9896345847,3367.9101049869,3.0446194226,3367.9133858268,0.0518011143,105.6463254593,0.0283481107,33.0023689995,-106.9712203509,0.9972824563,0.9740282517,0,0.183,-8.671e-4,50.6137261524,7.3678488022,12.101,0.104,78.5826771654,65.9448818898,1.975,0.135,5.111e6,0,6.205,0.42,0.421,0.287,0.065,0.067,0.163,0.264,1.412e-4,0,0,0,0,0.058,5.0985810649e-4,6.4173228346,210,4.5263665815,0.114591559,41.5518372703,4.797,560.3,1096.4763779528,0.01,2.147
25.399,1.1603687664e4,8.7926509186,-0.9889207833,106.0039370079,0.9893286698,3368.9665354331,3.0479002625,3368.969816273,0.051818303,105.6397637795,0.0284500823,33.0023689995,-106.9712203509,0.9972824563,0.9740282517,0,0.184,-8.846e-4,50.6137261524,7.3678488022,12.101,0.104,78.5826771654,65.9448818898,1.972,0.135,5.117e6,0,6.22,0.42,0.421,0.287,0.065,0.067,0.167,0.271,-2.968e-4,0,0,0,0,0.058,5.0985810649e-4,6.4173228346,210,4.4117750225,0.114591559,41.7519685039,4.797,560.3,1096.4763779528,0.01,2.147
25.409,1.1603772966e4,8.4744094488,-0.9886148685,105.967847769,0.989022755,3370.0229658793,3.0479002625,3370.0262467192,0.0518412213,105.6299212598,0.0284500823,33.0023689995,-106.9712203509,0.9972824563,1.0313240312,0,0.184,-8.927e-4,50.6137261524,7.3678488022,12.101,0.104,78.5826771654,65.9448818898,1.97,0.135,5.12e6,0,6.227,0.42,0.421,0.287,0.065,0.067,0.171,0.277,-3.242e-5,0,0,0,0,0.059,5.0985810649e-4,6.4173228346,210,4.2971834635,0.114591559,41.8569553806,4.796,560.3,1096.4730971129,0.01,2.148
25.419,1.1603858268e4,8.156167979,-0.9884109252,105.9350393701,0.9888188117,3371.0793963255,3.0511811024,3371.0826771654,0.0518641396,105.6200787402,0.0284500823,33.0023689995,-106.9712203509,0.9972824563,1.0313240312,0,0.185,-9.01e-4,50.6137261524,7.3678488022,12.101,0.104,78.5433070866,65.9448818898,1.968,0.135,5.122e6,0,6.234,0.42,0.421,0.287,0.065,0.067,0.174,0.284,-2.107e-4,0,0,0,0,0.059,5.0985810649e-4,6.4173228346,210,4.1825919045,0.114591559,41.9488188976,4.796,560.3,1096.4730971129,0.01,2.148
25.429,1.1603937008e4,7.8379265092,-0.9881050104,105.9022309711,0.9885128969,3372.1358267717,3.0544619423,3372.1391076115,0.0518813283,105.6102362205,0.028552054,33.0023689995,-106.9712203509,0.9972824563,1.0886198107,0,0.186,-9.076e-4,50.6137261524,7.3678488022,12.101,0.104,78.5433070866,65.9448818898,1.965,0.135,5.124e6,0,6.24,0.42,0.422,0.287,0.065,0.067,0.177,0.289,-2.745e-4,0,0,0,0,0.059,5.0985810649e-4,6.4173228346,210,4.1252961249,0.114591559,42.0406824147,4.796,560.3,1096.4730971129,0.01,2.149
25.439,1.1604015748e4,7.5196850394,-0.9877990955,105.8694225722,0.988206982,3373.1922572178,3.0544619423,3373.1922572178,0.0519042467,105.6003937008,0.028552054,33.0023689995,-106.9712203509,0.9972824563,1.0886198107,0,0.186,-9.131e-4,50.6137261524,7.3678488022,12.101,0.104,78.5433070866,65.9448818898,1.963,0.135,5.126e6,0,6.246,0.42,0.422,0.287,0.065,0.067,0.18,0.295,-3.221e-4,0,0,0,0,0.06,5.0985810649e-4,6.4173228346,210,4.0107045659,0.114591559,42.1325459318,4.796,560.3,1096.4730971129,0.01,2.149
25.449,1.1604087927e4,7.2047244094,-0.9875951523,105.8366141732,0.9880030388,3374.248687664,3.0577427822,3374.248687664,0.0519214354,105.593832021,0.028552054,33.0023689995,-106.9712203509,0.9972824563,1.0886198107,0,0.187,-9.208e-4,50.6137261524,7.3678488022,12.101,0.104,78.5039370079,65.9448818898,1.961,0.135,5.129e6,0,6.252,0.42,0.422,0.287,0.065,0.067,0.183,0.3,-2.655e-4,0,0,0,0,0.06,5.0985810649e-4,6.4173228346,210,3.8961130069,0.114591559,42.2244094488,4.795,560.3,1096.4730971129,0.01,2.15
25.459,1.1604156824e4,6.8864829396,-0.9871872658,105.8070866142,0.9875951523,3375.3051181102,3.061023622,3375.3051181102,0.0519443537,105.5839895013,0.0286540256,33.0023689995,-106.9712203509,0.9972824563,1.1459155903,0,0.187,-9.52e-4,50.6137261524,7.3678488022,12.101,0.104,78.5039370079,65.9448818898,1.958,0.135,5.142e6,0,6.285,0.42,0.422,0.287,0.065,0.067,0.187,0.307,2.782e-4,0,0,0,0,0.06,5.0985810649e-4,6.4173228346,210,3.7815214479,0.114591559,42.624671916,4.795,560.3,1096.4730971129,0.01,2.151
25.469,1.1604225722e4,6.5682414698,-0.9867793793,105.7775590551,0.9872892374,3376.3615485564,3.061023622,3376.3615485564,0.051967272,105.5741469816,0.0288579688,33.0023689995,-106.9712203509,0.9972824563,1.1459155903,0,0.188,-9.882e-4,50.6137261524,7.3678488022,12.101,0.104,78.4645669291,65.9448818898,1.956,0.136,5.157e6,0,6.323,0.42,0.422,0.287,0.065,0.067,0.191,0.315,-3.228e-4,0,0,0,0,0.06,5.0985810649e-4,6.4173228346,210,3.6669298888,0.114591559,43.0774278215,4.795,560.3,1096.4730971129,0.01,2.152
25.479,1.1604291339e4,6.25,-0.9864734644,105.751312336,0.9868813509,3377.4146981627,3.0643044619,3377.4179790026,0.0519844608,105.5643044619,0.0290619121,33.0023689995,-106.9712203509,0.9972824563,1.1459155903,0,0.189,-0.001,50.6137261524,7.3678488022,12.101,0.104,78.4645669291,65.9448818898,1.953,0.136,5.171e6,0,6.36,0.42,0.422,0.287,0.065,0.067,0.195,0.321,1.249e-4,0,0,0,0,0.06,5.0985810649e-4,6.4173228346,210,3.5523383298,0.114591559,43.5269028871,4.795,560.3,1096.469816273,0.01,2.152
25.489,1.1604350394e4,5.9317585302,-0.9860655779,105.7217847769,0.9864734644,3378.4711286089,3.0675853018,3378.4744094488,0.0520073791,105.5544619423,0.0291638837,33.0023689995,-106.9712203509,0.9972824563,1.2032113698,0,0.189,-0.001,50.6137261524,7.3678488022,12.101,0.104,78.4645669291,65.9448818898,1.951,0.136,5.186e6,0,6.398,0.42,0.422,0.287,0.065,0.067,0.199,0.327,4.454e-4,0,0,0,0,0.06,5.0985810649e-4,6.4173228346,210,3.4377467708,0.114591559,43.9796587927,4.795,560.3,1096.469816273,0.01,2.153
25.499,1.1604409449e4,5.6167979003,-0.9857596631,105.6955380577,0.9861675496,3379.5275590551,3.0675853018,3379.5275590551,0.0520302974,105.5446194226,0.0293678269,33.0023689995,-106.9712203509,0.9972824563,1.2032113698,0,0.19,-0.001,50.6137261524,7.3678488022,12.101,0.104,78.4251968504,65.9448818898,1.949,0.137,5.201e6,0,6.435,0.42,0.422,0.287,0.065,0.067,0.202,0.333,-7.015e-5,0,0,0,0,0.06,5.0985810649e-4,6.4173228346,210,3.3231552118,0.114591559,44.4291338583,4.794,560.3,1096.469816273,0.01,2.154
25.509,1.1604461942e4,5.2985564304,-0.9854537482,105.6692913386,0.9858616347,3380.5807086614,3.0708661417,3380.5839895013,0.0520474861,105.5380577428,0.0294697986,33.0023689995,-106.9712203509,0.9972824563,1.2032113698,0,0.191,-0.001,50.6137261524,7.3678488022,12.101,0.104,78.4251968504,65.9448818898,1.946,0.137,5.215e6,0,6.471,0.42,0.422,0.287,0.065,0.067,0.205,0.338,-4.777e-4,0,0,0,0,0.06,5.0985810649e-4,6.4173228346,210,3.2085636527,0.114591559,44.8523622047,4.794,560.3,1096.469816273,0.01,2.155
25.519,1.1604514436e4,4.9803149606,-0.9850458617,105.6430446194,0.9855557198,3381.6371391076,3.0741469816,3381.6404199475,0.0520704044,105.5282152231,0.0296737418,33.0023689995,-106.9712203509,0.9972824563,1.2605071493,0,0.191,-0.001,50.6137261524,7.3678488022,12.101,0.104,78.4251968504,65.9448818898,1.945,0.138,5.229e6,0,6.506,0.42,0.422,0.287,0.065,0.067,0.208,0.344,-8.098e-5,0,0,0,0,0.06,5.0985810649e-4,6.4173228346,210,3.1512678732,0.114591559,45.2690288714,4.794,560.3,1096.469816273,0.01,2.156
25.529,1.1604563648e4,4.6653543307,-0.9847399469,105.6200787402,0.985249805,3382.6935695538,3.0741469816,3382.6935695538,0.0520875932,105.5183727034,0.0297757134,33.0023689995,-106.9712203509,0.9972824563,1.2605071493,0,0.192,-0.001,50.6137261524,7.3678488022,12.101,0.104,78.3858267717,65.9448818898,1.943,0.138,5.242e6,0,6.541,0.42,0.422,0.287,0.065,0.067,0.211,0.349,3.996e-4,0,0,0,0,0.061,5.0985810649e-4,6.4173228346,210,3.0366763142,0.114591559,45.6856955381,4.794,560.3,1096.469816273,0.01,2.156
25.539,1.1604606299e4,4.3471128609,-0.984434032,105.5971128609,0.9849438901,3383.7467191601,3.0774278215,3383.75,0.0521105115,105.5085301837,0.0299796567,33.0023689995,-106.9712203509,0.9972824563,1.2605071493,0,0.193,-0.001,50.6137261524,7.3678488022,12.101,0.104,78.3858267717,65.9448818898,1.941,0.138,5.256e6,0,6.576,0.42,0.422,0.287,0.065,0.067,0.213,0.353,4.548e-4,0,0,0,0,0.061,5.0985810649e-4,6.4173228346,210,2.9220847552,0.114591559,46.1023622047,4.794,560.3,1096.469816273,0.01,2.157
25.549,1.160464895e4,4.032152231,-0.9842300888,105.5741469816,0.9846379753,3384.8031496063,3.0807086614,3384.8031496063,0.0521334298,105.498687664,0.0300816283,33.0023689995,-106.9712203509,0.9972824563,1.2605071493,0,0.194,-0.001,50.6137261524,7.3678488022,12.101,0.104,78.3858267717,65.9448818898,1.94,0.139,5.27e6,0,6.611,0.42,0.422,0.287,0.065,0.067,0.216,0.357,-4.707e-4,0,0,0,0,0.061,5.0985810649e-4,6.4173228346,210,2.8074931961,0.114591559,46.5190288714,4.794,560.3,1096.469816273,0.01,2.157
25.559,1.160468832e4,3.7139107612,-0.9839241739,105.5544619423,0.984434032,3385.8595800525,3.0807086614,3385.8595800525,0.0521506185,105.4888451444,0.0301835999,33.0023689995,-106.9712203509,0.9972824563,1.2605071493,0,0.194,-0.001,50.6137261524,7.3678488022,12.101,0.104,78.3464566929,65.9448818898,1.938,0.139,5.28e6,0,6.637,0.42,0.422,0.287,0.065,0.067,0.217,0.36,4.432e-4,0,0,0,0,0.061,5.0985810649e-4,6.4173228346,210,2.6929016371,0.114591559,46.8175853018,4.793,560.3,1096.469816273,0.01,2.158
25.569,1.1604724409e4,3.3989501312,-0.9837202307,105.5347769029,0.9842300888,3386.9127296588,3.0839895013,3386.9127296588,0.0521735368,105.4790026247,0.0302855715,33.0023689995,-106.9712203509,0.9972824563,1.3178029288,0,0.195,-0.001,50.6137261524,7.3678488022,12.101,0.104,78.3464566929,65.9448818898,1.937,0.139,5.289e6,0,6.66,0.42,0.422,0.287,0.065,0.067,0.219,0.363,3.115e-4,0,0,0,0,0.061,5.0985810649e-4,6.4173228346,210,2.5783100781,0.114591559,47.0997375328,4.793,560.3,1096.469816273,0.01,2.159
25.579,1.1604757218e4,3.0807086614,-0.9835162874,105.5150918635,0.9840261455,3387.969160105,3.0872703412,3387.969160105,0.0521964551,105.469160105,0.0303875431,33.0023689995,-106.9712203509,0.9972824563,1.3178029288,0,0.196,-0.001,50.6137261524,7.3678488022,12.101,0.104,78.3464566929,65.9448818898,1.936,0.139,5.298e6,0,6.684,0.42,0.422,0.287,0.065,0.067,0.221,0.365,2.604e-5,0,0,0,0,0.062,5.0985810649e-4,6.4173228346,210,2.4637185191,0.114591559,47.3786089239,4.793,560.3,1096.469816273,0.01,2.16
25.589,1.1604786745e4,2.7657480315,-0.9833123442,105.4954068241,0.9837202307,3389.0223097113,3.0872703412,3389.0223097113,0.0522136439,105.4593175853,0.0303875431,33.0023689995,-106.9712203509,0.9972824563,1.3178029288,0,0.197,-0.001,50.6137261524,7.3678488022,12.101,0.104,78.3464566929,65.9448818898,1.935,0.14,5.307e6,0,6.707,0.42,0.422,0.287,0.066,0.067,0.222,0.368,-3.834e-4,0,0,0,0,0.062,5.0985810649e-4,6.4173228346,210,2.34912696,0.114591559,47.6607611549,4.793,560.3,1096.469816273,0.01,2.16
25.599,1.1604812992e4,2.4507874016,-0.9831084009,105.4790026247,0.983618259,3390.0754593176,3.0905511811,3390.0787401575,0.0522365622,105.4494750656,0.0304895148,33.0023689995,-106.9712203509,0.9972824563,1.3178029288,0,0.197,-0.001,50.6137261524,7.3678488022,12.101,0.104,78.3464566929,65.9448818898,1.934,0.14,5.316e6,0,6.731,0.42,0.422,0.287,0.066,0.068,0.223,0.37,5.879e-5,0,0,0,0,0.062,5.0985810649e-4,6.4173228346,210,2.234535401,0.114591559,47.9429133858,4.793,560.3,1096.469816273,0.01,2.161
25.609,1.1604835958e4,2.1325459318,-0.9830064293,105.4625984252,0.9835162874,3391.1318897638,3.093832021,3391.1318897638,0.0522537509,105.4396325459,0.0303875431,33.0023689995,-106.9712203509,0.9972824563,1.3178029288,0,0.198,-0.001,50.6137261524,7.3678488022,12.101,0.104,78.3464566929,65.9448818898,1.934,0.14,5.312e6,0,6.72,0.42,0.422,0.287,0.066,0.068,0.224,0.37,3.43e-4,0,0,0,0,0.063,5.0985810649e-4,6.4173228346,210,2.119943842,0.114591559,47.8248031496,4.793,560.3,1096.4665354331,0.01,2.162
25.619,1.1604855643e4,1.8175853018,-0.9829044577,105.4461942257,0.9834143158,3392.1850393701,3.093832021,3392.18832021,0.0522766692,105.4297900262,0.0302855715,33.0023689995,-106.9712203509,0.9972824563,1.3178029288,0,0.199,-0.001,50.6137261524,7.3678488022,12.101,0.104,78.3464566929,65.9448818898,1.933,0.14,5.305e6,0,6.703,0.42,0.422,0.287,0.066,0.067,0.225,0.372,-1.268e-4,0,0,0,0,0.064,5.0985810649e-4,6.4173228346,210,2.005352283,0.114591559,47.6443569554,4.793,560.3,1096.4665354331,0.01,2.163
25.629,1.1604872047e4,1.499343832,-0.9829044577,105.4297900262,0.9833123442,3393.2381889764,3.0971128609,3393.2414698163,0.0522995875,105.4199475066,0.0301835999,33.0023689995,-106.9712203509,0.9972824563,1.3178029288,0,0.2,-0.001,50.6137261524,7.3678488022,12.101,0.104,78.3464566929,65.9448818898,1.933,0.139,5.298e6,0,6.686,0.42,0.422,0.287,0.065,0.067,0.225,0.372,-4.901e-4,0,0,0,0,0.064,5.0985810649e-4,6.4173228346,210,1.8907607239,0.114591559,47.4639107612,4.793,560.3,1096.4665354331,0.01,2.164
25.639,1.1604885171e4,1.1843832021,-0.9828024861,105.4166666667,0.9833123442,3394.2946194226,3.1003937008,3394.2946194226,0.0523167763,105.4101049869,0.0300816283,33.0023689995,-106.9712203509,0.9972824563,1.3178029288,0,0.201,-0.001,50.6137261524,7.3678488022,12.101,0.104,78.3464566929,65.9448818898,1.933,0.139,5.292e6,0,6.669,0.42,0.422,0.287,0.065,0.067,0.226,0.372,-1.749e-4,0,0,0,0,0.065,5.0985810649e-4,6.4173228346,210,1.7761691649,0.114591559,47.280183727,4.793,560.3,1096.4665354331,0.01,2.164
25.649,1.1604895013e4,0.8694225722,-0.9828024861,105.4035433071,0.9832103726,3395.3477690289,3.1003937008,3395.3477690289,0.0523396946,105.4002624672,0.0299796567,33.0023689995,-106.9712203509,0.9972824563,1.3178029288,0,0.201,-0.001,50.6137261524,7.3678488022,12.101,0.104,78.3464566929,65.9448818898,1.932,0.139,5.285e6,0,6.652,0.42,0.422,0.287,0.065,0.067,0.227,0.372,3.852e-4,0,0,0,0,0.066,5.0985810649e-4,6.4173228346,210,1.6615776059,0.114591559,47.0997375328,4.793,560.3,1096.4665354331,0.01,2.165
25.659,1.1604901575e4,0.5511811024,-0.9825985428,105.3937007874,0.9831084009,3396.4009186352,3.1036745407,3396.4041994751,0.0523626129,105.3904199475,0.0300816283,33.0023689995,-106.9712203509,0.9972824563,1.3178029288,0,0.202,-0.001,50.6137261524,7.3678488022,12.101,0.104,78.3070866142,65.9448818898,1.932,0.139,5.291e6,0,6.668,0.42,0.422,0.287,0.065,0.067,0.227,0.373,1.276e-4,0,0,0,0,0.066,5.0985810649e-4,6.4173228346,210,1.5469860469,0.114591559,47.2834645669,4.793,560.3,1096.4665354331,0.01,2.166
25.669,1.1604904856e4,0.2362204724,-0.9824965712,105.3805774278,0.9829044577,3397.4573490814,3.1069553806,3397.4573490814,0.0523798016,105.3805774278,0.0300816283,33.0023689995,-106.9712203509,0.9972824563,1.3178029288,0,0.203,-0.001,50.6137261524,7.3678488022,12.101,0.104,78.3070866142,65.9448818898,1.932,0.139,5.299e6,0,6.688,0.42,0.423,0.287,0.065,0.067,0.228,0.374,1.488e-4,0,0,0,0,0.066,5.0985810649e-4,6.4173228346,210,1.4323944878,0.114591559,47.5262467192,4.793,560.3,1096.4665354331,0.01,2.166
25.679,1.1604904856e4,-0.0820209974,-0.9823945996,105.3707349081,0.9828024861,3398.5104986877,3.1069553806,3398.5104986877,0.0524027199,105.3707349081,0.0301835999,33.0023689995,-106.9712203509,0.9972824563,1.3750987083,0,0.204,-0.001,50.6137261524,7.3678488022,12.101,0.104,78.3070866142,65.9448818898,1.931,0.14,5.307e6,0,6.709,0.42,0.423,0.287,0.066,0.067,0.228,0.374,4.691e-4,0,0,0,0,0.067,5.0985810649e-4,6.4173228346,210,1.3178029288,0.114591559,47.7690288714,4.793,560.3,1096.4665354331,0.01,2.167
25.689,1.1604904856e4,-0.3969816273,-0.9821906563,105.3641732283,0.9827005144,3399.563648294,3.1102362205,3399.563648294,0.0524256383,105.3608923885,0.0301835999,33.0023689995,-106.9712203509,0.9972824563,1.3750987083,0,0.205,-0.001,50.6137261524,7.3678488022,12.101,0.104,78.3070866142,65.9448818898,1.931,0.14,5.315e6,0,6.729,0.42,0.423,0.287,0.066,0.068,0.228,0.374,-4.091e-4,0,0,0,0,0.067,5.0985810649e-4,6.4173228346,210,1.2032113698,0.114591559,48.0118110236,4.793,560.3,1096.4665354331,0.01,2.168
25.699,1.1604898294e4,-0.7119422572,-0.9820886847,105.3543307087,0.9825985428,3400.6167979003,3.1135170604,3400.6167979003,0.052442827,105.3510498688,0.0302855715,33.0023689995,-106.9712203509,0.9972824563,1.3750987083,0,0.205,-0.001,50.6137261524,7.3678488022,12.101,0.104,78.3070866142,65.9448818898,1.931,0.14,5.323e6,0,6.75,0.42,0.423,0.287,0.066,0.068,0.228,0.374,-8.31e-5,0,0,0,0,0.067,5.0985810649e-4,6.4173228346,210,1.0886198107,0.114591559,48.2545931759,4.793,560.3,1096.4665354331,0.01,2.168
25.709,1.1604888451e4,-1.0269028871,-0.9819867131,105.3477690289,0.9824965712,3401.6699475066,3.1135170604,3401.6732283465,0.0524657453,105.3412073491,0.0303875431,33.0023689995,-106.9712203509,0.9972824563,1.3750987083,0,0.206,-0.001,50.6137261524,7.3678488022,12.101,0.104,78.3070866142,65.9448818898,1.931,0.14,5.334e6,0,6.779,0.42,0.423,0.287,0.066,0.068,0.228,0.373,3.45e-4,0,0,0,0,0.067,5.0985810649e-4,6.4173228346,210,0.9740282517,0.114591559,48.5859580052,4.793,560.3,1096.4665354331,0.01,2.169
